CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,CWDID,MEASYEAR,CONDID,SLOPDIST,HORIZ_DIST,SPCD,DECAYCD,TRANSDIA,SMALLDIA,LARGEDIA,LENGTH,HOLLOWCD,CWDHSTCD,VOLCF,DRYBIO,CARBON,COVER_PCT,LPA_UNADJ,LPA_PLOT,LPA_COND,LPA_UNADJ_RGN,LPA_PLOT_RGN,LPA_COND_RGN,COVER_PCT_RGN,CHARRED_CD,ORNTCD_PNWRS,CREATED_DATE,MODIFIED_DATE,CWD_SAMPLE_METHOD,HOLLOW_DIA,HORIZ_DIST_CD,INCLINATION,LARGE_END_DIA_CLASS,LENGTH_CD,VOLCF_AC_UNADJ,VOLCF_AC_PLOT,VOLCF_AC_COND,DRYBIO_AC_UNADJ,DRYBIO_AC_PLOT,DRYBIO_AC_COND,CARBON_AC_UNADJ,CARBON_AC_PLOT,CARBON_AC_COND
249584943010661,168997544010661,2010,42,27,854,4,270,3.0,2010,1,23.2,23.2,802.0,2,7,4,7,23,N,2,4.076989583333333,113.87129754,55.91080709214,0.2499826388888889,10.329717391304348,10.329717391304348,10.329717391304348,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,42.114150203125,42.114150203125,42.114150203125,1176.25832256933,1176.25832256933,1176.25832256933,577.5428363815411,577.5428363815411,577.5428363815411
249585027010661,168998084010661,2010,42,31,1935,2,30,1.0,2010,2,8.2,7.739638522201,998.0,4,4,4,4,4,N,1,0.3490666666666667,4.757136384,2.335753964544,0.7272222222222222,59.395875,59.395875,237.5835,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,20.7331201,20.7331201,82.9324804,282.554278022016,282.554278022016,1130.217112088064,138.73415050880985,138.73415050880985,554.9366020352394
249585030010661,168998084010661,2010,42,31,1935,3,150,1.0,2010,1,1.2,1.186723623442,316.0,2,7,3,9,25,N,2,6.1359375,134.3304963,65.9562736833,0.3636111111111111,9.50334,9.50334,12.67112,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,58.31190028125,58.31190028125,77.749200375,1276.588378707642,1276.588378707642,1702.117838276856,626.8048939454522,626.8048939454522,835.7398585939363
249585028010661,168998084010661,2010,42,31,1935,2,270,1.0,2010,2,5.0,4.789131426106,800.0,2,4,3,5,15,N,1,1.3908125,39.93923934,19.61016651594,0.7272222222222222,15.8389,15.8389,63.3556,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,22.02894010625,22.02894010625,88.115760425,632.593617982326,632.593617982326,2530.374471929304,310.60346642932205,310.60346642932205,1242.4138657172882
249585031010661,168998084010661,2010,42,31,1935,3,270,1.0,2010,1,14.0,13.409567993096,316.0,2,6,3,10,26,N,2,7.728554166666667,169.1967228952,83.0755909415432,0.39391203703703703,9.137826923076924,9.137826923076924,12.183769230769231,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,70.622190340625,70.622190340625,94.16292045416667,1546.0903697681442,1546.0903697681442,2061.4538263575255,759.1303715561588,759.1303715561588,1012.1738287415451
249585032010661,168998084010661,2010,42,31,1935,3,270,2.0,2010,1,7.8,7.471045024725,316.0,2,5,3,6,21,N,2,2.57709375,56.418808446,27.701634946986,0.27270833333333333,11.3135,11.3135,15.084666666666667,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,29.155950140625,29.155950140625,38.8746001875,638.294189353821,638.294189353821,851.058919138428,313.4024469727261,313.4024469727261,417.86992929696817
249585144010661,168997702010661,2010,42,35,1651,1,30,1.0,2010,1,5.8,5.8,800.0,3,11,3,13,34,N,1,16.504308333333334,273.43017702,134.25421691682,0.3636111111111111,6.98775,6.98775,6.98775,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,115.32798055625,115.32798055625,115.32798055625,1910.661719471505,1910.661719471505,1910.661719471505,938.134904260509,938.134904260509,938.134904260509
249585152010661,168997702010661,2010,42,35,1651,4,30,1.0,2010,1,19.0,18.976294438679,800.0,3,5,3,6,18,N,1,2.2089375,36.59590935,17.96859149085,0.20453125,13.199083333333334,13.199083333333334,13.199083333333334,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,29.155950140625,29.155950140625,29.155950140625,483.0324571697625,483.0324571697625,483.0324571697625,237.1689364703534,237.1689364703534,237.1689364703534
249585145010661,168997702010661,2010,42,35,1651,1,30,2.0,2010,1,18.6,18.6,800.0,3,5,3,6,11,N,1,1.34990625,22.364166825,10.980805911075,0.20453125,21.5985,21.5985,21.5985,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,29.155950140625,29.155950140625,29.155950140625,483.0324571697625,483.0324571697625,483.0324571697625,237.1689364703534,237.1689364703534,237.1689364703534
249585146010661,168997702010661,2010,42,35,1651,1,30,3.0,2010,1,20.6,20.6,800.0,3,8,5,7,22,N,1,4.439691666666667,73.55325978,36.11465055198,0.27270833333333333,10.79925,10.79925,10.79925,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,47.94534023125,47.94534023125,47.94534023125,794.320040679165,794.320040679165,794.320040679165,390.01113997347,390.01113997347,390.01113997347
249585150010661,168997702010661,2010,42,35,1651,3,30,1.0,2010,1,3.9,3.9,800.0,3,9,3,11,23,N,1,8.153979166666666,135.08860365,66.32850439215,0.3181597222222222,10.329717391304348,10.329717391304348,10.329717391304348,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,84.22830040625,84.22830040625,84.22830040625,1395.427098490425,1395.427098490425,1395.427098490425,685.1547053587987,685.1547053587987,685.1547053587987
249585151010661,168997702010661,2010,42,35,1651,3,150,1.0,2010,1,14.0,14.0,800.0,4,4,3,4,5,N,1,0.34088541666666666,5.27101575,2.58806873325,0.1590798611111111,47.5167,47.5167,47.5167,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,16.197750078125,16.197750078125,16.197750078125,250.461274088025,250.461274088025,250.461274088025,122.97648557722027,122.97648557722027,122.97648557722027
249585147010661,168997702010661,2010,42,35,1651,1,270,1.0,2010,1,8.5,8.5,800.0,3,4,3,6,16,N,1,1.9635,32.5296972,15.9720813252,0.20453125,14.84896875,14.84896875,14.84896875,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,29.155950140625,29.155950140625,29.155950140625,483.0324571697625,483.0324571697625,483.0324571697625,237.1689364703534,237.1689364703534,237.1689364703534
249585148010661,168997702010661,2010,42,35,1651,1,270,2.0,2010,1,9.4,9.4,800.0,3,7,3,10,39,N,1,11.59283125,192.060753885,94.301830157535,0.2954340277777778,6.091884615384616,6.091884615384616,6.091884615384616,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,70.622190340625,70.622190340625,70.622190340625,1170.0119518112026,1170.0119518112026,1170.0119518112026,574.4758683393004,574.4758683393004,574.4758683393004
249585149010661,168997702010661,2010,42,35,1651,1,270,3.0,2010,1,23.8,23.8,800.0,3,6,3,7,15,N,1,2.3725625,39.30671745,19.29959826795,0.22725694444444444,15.8389,15.8389,15.8389,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,37.57878018125,37.57878018125,37.57878018125,622.575167018805,622.575167018805,622.575167018805,305.68440700623324,305.68440700623324,305.68440700623324
249585224010661,168997908010661,2010,42,47,384,3,270,1.0,2010,1,14.5,14.5,356.0,2,3,3,4,10,N,1,0.6817708333333333,21.900879,10.753331589,0.1590798611111111,23.75835,23.75835,23.75835,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,16.197750078125,16.197750078125,16.197750078125,520.32874858965,520.32874858965,520.32874858965,255.48141555751815,255.48141555751815,255.48141555751815
249585225010661,168997908010661,2010,42,47,384,3,270,2.0,2010,1,19.0,19.0,802.0,2,6,3,12,55,N,1,22.94840625,640.95449418,314.70865664238,0.34088541666666666,4.3197,4.3197,4.3197,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,99.130230478125,99.130230478125,99.130230478125,2768.731128509346,2768.731128509346,2768.731128509346,1359.446984098089,1359.446984098089,1359.446984098089
249585322010661,168998380010661,2010,42,49,443,4,30,1.0,2010,2,19.8,19.701736366158,746.0,3,3,3,3,6,N,1,0.294525,2.8945917,1.4212445247,0.4675,39.59725,39.59725,135.762,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,11.66238005625,11.66238005625,39.98530305,114.617871192825,114.617871192825,392.9755583754,56.27737475567707,56.27737475567707,192.9509991623214
249585323010661,168998380010661,2010,42,49,443,4,30,2.0,2010,2,20.6,20.497766118326,746.0,2,5,5,7,6,N,1,1.210825,20.62664604,10.12768320564,0.935,39.59725,39.59725,135.762,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,47.94534023125,47.94534023125,164.38402365,816.75845990739,816.75845990739,2800.31471968248,401.0284038145285,401.0284038145285,1374.9545273640977
249585324010661,168998380010661,2010,42,49,443,4,30,3.0,2010,2,21.2,21.094788432452,746.0,2,3,3,4,7,N,1,0.47723958333333333,8.12987175,3.99176702925,0.5454166666666667,33.9405,33.9405,116.36742857142858,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,16.197750078125,16.197750078125,55.535143125,275.931912130875,275.931912130875,946.052270163,135.48256885625963,135.48256885625963,464.511664650033
249585413010661,168998732010661,2010,42,59,1341,2,30,1.0,2010,1,1.2,1.198502806653,998.0,4,4,3,4,4,N,1,0.27270833333333333,3.7165128,1.8248077848,0.1590798611111111,59.395875,59.395875,59.395875,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,16.197750078125,16.197750078125,16.197750078125,220.7455297047,220.7455297047,220.7455297047,108.3860550850077,108.3860550850077,108.3860550850077
249585414010661,168998732010661,2010,42,59,1341,2,30,2.0,2010,1,6.6,6.591765436594,998.0,4,6,3,6,3,N,1,0.36815625,5.01729228,2.46349050948,0.20453125,79.1945,79.1945,79.1945,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,29.155950140625,29.155950140625,29.155950140625,397.34195346846,397.34195346846,397.34195346846,195.09489915301387,195.09489915301387,195.09489915301387
249585418010661,168998732010661,2010,42,59,1341,2,30,6.0,2010,1,20.3,20.27467247922,998.0,4,5,3,5,26,N,1,2.4107416666666666,32.853973152,16.131300817632,0.18180555555555555,9.137826923076924,9.137826923076924,9.137826923076924,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,22.02894010625,22.02894010625,22.02894010625,300.213920398392,300.213920398392,300.213920398392,147.40503491561049,147.40503491561049,147.40503491561049
249585415010661,168998732010661,2010,42,59,1341,2,30,3.0,2010,1,11.6,11.585527130983,998.0,4,4,3,4,5,N,1,0.34088541666666666,4.645641,2.281009731,0.1590798611111111,47.5167,47.5167,47.5167,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,16.197750078125,16.197750078125,16.197750078125,220.7455297047,220.7455297047,220.7455297047,108.3860550850077,108.3860550850077,108.3860550850077
249585416010661,168998732010661,2010,42,59,1341,2,30,4.0,2010,1,12.5,12.484404235973,998.0,4,3,3,3,25,N,1,1.2271875,16.7243076,8.2116350316,0.13635416666666667,9.50334,9.50334,9.50334,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,11.66238005625,11.66238005625,11.66238005625,158.936781387384,158.936781387384,158.936781387384,78.03795966120555,78.03795966120555,78.03795966120555
249585417010661,168998732010661,2010,42,59,1341,2,30,5.0,2010,1,17.0,16.978789760923,998.0,4,4,3,4,8,N,1,0.5454166666666667,7.4330256,3.6496155696,0.1590798611111111,29.6979375,29.6979375,29.6979375,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,16.197750078125,16.197750078125,16.197750078125,220.7455297047,220.7455297047,220.7455297047,108.3860550850077,108.3860550850077,108.3860550850077
249585408010661,168998732010661,2010,42,59,1341,1,150,1.0,2010,1,1.6,1.568929081105,998.0,4,4,4,6,20,N,1,2.8361666666666667,38.65173312,18.97800096192,0.22725694444444444,11.879175,11.879175,11.879175,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,33.6913201625,33.6913201625,33.6913201625,459.150701785776,459.150701785776,459.150701785776,225.442994576816,225.442994576816,225.442994576816
249585409010661,168998732010661,2010,42,59,1341,1,150,2.0,2010,1,8.1,7.942703473096,998.0,4,8,5,7,25,N,1,5.0451041666666665,68.7554868,33.7589440188,0.27270833333333333,9.50334,9.50334,9.50334,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,47.94534023125,47.94534023125,47.94534023125,653.406767925912,653.406767925912,653.406767925912,320.8227230516228,320.8227230516228,320.8227230516228
249585410010661,168998732010661,2010,42,59,1341,1,150,3.0,2010,1,13.8,13.532013324535,998.0,4,6,5,8,12,N,1,2.912525,39.692356704,19.488947141664,0.2954340277777778,19.798625,19.798625,19.798625,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,57.663990278125,57.663990278125,57.663990278125,785.854085748732,785.854085748732,785.854085748732,385.85435610262743,385.85435610262743,385.85435610262743
249585419010661,168998732010661,2010,42,59,1341,2,150,1.0,2010,1,0.3,0.294174202707,998.0,3,4,4,4,5,N,1,0.43633333333333335,6.3711648,3.1282419168,0.18180555555555555,47.5167,47.5167,47.5167,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,20.7331201,20.7331201,20.7331201,302.73672645216,302.73672645216,302.73672645216,148.64373268801057,148.64373268801057,148.64373268801057
249585420010661,168998732010661,2010,42,59,1341,2,150,2.0,2010,1,2.9,2.843683959504,998.0,3,5,4,5,5,N,1,0.5590520833333333,8.1630549,4.0080599559,0.20453125,47.5167,47.5167,47.5167,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,26.564310128125,26.564310128125,26.564310128125,387.88143076683,387.88143076683,387.88143076683,190.44978250651354,190.44978250651354,190.44978250651354
249585421010661,168998732010661,2010,42,59,1341,2,150,3.0,2010,1,8.4,8.236877675804,998.0,4,4,4,5,24,N,1,2.68345,36.570485952,17.956108602432,0.20453125,9.8993125,9.8993125,9.8993125,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,26.564310128125,26.564310128125,26.564310128125,362.022668715708,362.022668715708,362.022668715708,177.75313033941262,177.75313033941262,177.75313033941262
249585424010661,168998732010661,2010,42,59,1341,3,150,1.0,2010,1,18.8,18.592003433924,998.0,3,5,5,5,7,N,1,0.9544791666666667,13.936923,6.843029193,0.22725694444444444,33.9405,33.9405,33.9405,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,32.39550015625,32.39550015625,32.39550015625,473.0261350815,473.0261350815,473.0261350815,232.2558323250165,232.2558323250165,232.2558323250165
249585426010661,168998732010661,2010,42,59,1341,4,150,1.0,2010,1,3.5,3.432032364918,998.0,4,4,3,4,7,N,1,0.47723958333333333,6.5038974,3.1934136234,0.1590798611111111,33.9405,33.9405,33.9405,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,16.197750078125,16.197750078125,16.197750078125,220.7455297047,220.7455297047,220.7455297047,108.3860550850077,108.3860550850077,108.3860550850077
249585411010661,168998732010661,2010,42,59,1341,1,270,1.0,2010,1,2.4,2.388089256504,998.0,4,4,4,6,20,N,1,2.8361666666666667,38.65173312,18.97800096192,0.22725694444444444,11.879175,11.879175,11.879175,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,33.6913201625,33.6913201625,33.6913201625,459.150701785776,459.150701785776,459.150701785776,225.442994576816,225.442994576816,225.442994576816
249585412010661,168998732010661,2010,42,59,1341,1,270,2.0,2010,1,17.7,17.612158266717,621.0,3,12,7,12,21,N,1,11.05286875,144.285032892,70.843951149972,0.43178819444444444,11.3135,11.3135,11.3135,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,125.046630603125,125.046630603125,125.046630603125,1632.368719623642,1632.368719623642,1632.368719623642,801.4930413352082,801.4930413352082,801.4930413352082
249585422010661,168998732010661,2010,42,59,1341,2,270,1.0,2010,1,0.5,0.497518595105,998.0,3,7,4,8,29,N,1,6.326833333333333,92.3818896,45.3595077936,0.27270833333333333,8.19253448275862,8.19253448275862,8.19253448275862,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,51.83280025,51.83280025,51.83280025,756.8418161304,756.8418161304,756.8418161304,371.6093317200264,371.6093317200264,371.6093317200264
249585423010661,168998732010661,2010,42,59,1341,2,270,2.0,2010,1,1.9,1.890570661399,998.0,4,4,4,4,6,N,1,0.5236,7.135704576,3.503630946816,0.18180555555555555,39.59725,39.59725,39.59725,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,20.7331201,20.7331201,20.7331201,282.554278022016,282.554278022016,282.554278022016,138.73415050880985,138.73415050880985,138.73415050880985
249585425010661,168998732010661,2010,42,59,1341,3,270,1.0,2010,1,14.7,14.414535932657,316.0,3,3,3,4,8,N,1,0.5454166666666667,9.72249278,4.77374395498,0.1590798611111111,29.6979375,29.6979375,29.6979375,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,16.197750078125,16.197750078125,16.197750078125,288.73798292464124,288.73798292464124,288.73798292464124,141.77034961599887,141.77034961599887,141.77034961599887
249585559010661,168997926010661,2010,42,63,1122,1,30,1.0,2010,1,21.3,21.3,998.0,3,10,3,10,29,N,1,8.620310416666667,125.87032458,61.80232936878,0.2954340277777778,8.19253448275862,8.19253448275862,8.19253448275862,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,70.622190340625,70.622190340625,70.622190340625,1031.19697447767,1031.19697447767,1031.19697447767,506.317714468536,506.317714468536,506.317714468536
249585560010661,168997926010661,2010,42,63,1122,2,150,1.0,2010,1,11.7,11.7,531.0,3,13,8,13,20,N,2,12.708208333333333,212.712227728,104.441703814448,0.47723958333333333,11.879175,11.879175,11.879175,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,150.963030728125,150.963030728125,150.963030728125,2526.8457778207644,2526.8457778207644,2526.8457778207644,1240.6812769099954,1240.6812769099954,1240.6812769099954
249585561010661,168997926010661,2010,42,63,1122,2,150,2.0,2010,1,16.8,16.8,261.0,2,5,3,6,19,N,1,2.33165625,42.406074711,22.093564924431,0.20453125,12.504394736842105,12.504394736842105,12.504394736842105,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,29.155950140625,29.155950140625,29.155950140625,530.2622974263616,530.2622974263616,530.2622974263616,276.26665695913437,276.26665695913437,276.26665695913437
249585562010661,168997926010661,2010,42,63,1122,2,150,3.0,2010,1,18.0,18.0,261.0,2,4,3,7,20,N,1,3.1634166666666665,57.533387912,29.974895102152,0.22725694444444444,11.879175,11.879175,11.879175,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,37.57878018125,37.57878018125,37.57878018125,683.4491833495326,683.4491833495326,683.4491833495326,356.0770245251065,356.0770245251065,356.0770245251065
249585569010661,168997926010661,2010,42,63,1122,4,150,1.0,2010,1,11.6,11.6,261.0,4,9,3,12,20,N,1,8.344875,84.0963123,43.8141787083,0.34088541666666666,11.879175,11.879175,11.879175,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,99.130230478125,99.130230478125,99.130230478125,998.9948106663525,998.9948106663525,998.9948106663525,520.4762963571696,520.4762963571696,520.4762963571696
249585566010661,168997926010661,2010,42,63,1122,3,30,1.0,2010,1,2.9,2.9,261.0,4,4,3,4,9,N,1,0.61359375,6.183552375,3.221630787375,0.1590798611111111,26.39816666666667,26.39816666666667,26.39816666666667,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,16.197750078125,16.197750078125,16.197750078125,163.2344461873125,163.2344461873125,163.2344461873125,85.04514646358982,85.04514646358982,85.04514646358982
249585567010661,168997926010661,2010,42,63,1122,3,30,2.0,2010,1,2.4,2.4,261.0,4,6,5,6,5,N,1,0.8317604166666667,8.382148775,4.367099511775,0.2499826388888889,47.5167,47.5167,47.5167,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,39.522510190625,39.522510190625,39.522510190625,398.2920486970425,398.2920486970425,398.2920486970425,207.51015737115915,207.51015737115915,207.51015737115915
249585568010661,168997926010661,2010,42,63,1122,3,150,1.0,2010,1,1.2,1.2,261.0,4,4,3,9,26,N,1,6.381375,64.3089447,33.5049601887,0.27270833333333333,9.137826923076924,9.137826923076924,9.137826923076924,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,58.31190028125,58.31190028125,58.31190028125,587.644006274325,587.644006274325,587.644006274325,306.1625272689233,306.1625272689233,306.1625272689233
249585563010661,168997926010661,2010,42,63,1122,2,270,1.0,2010,1,2.1,2.1,998.0,3,7,7,7,11,N,1,2.939795833333333,42.92572284,21.07652991444,0.3181597222222222,21.5985,21.5985,21.5985,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,63.49518030625,63.49518030625,63.49518030625,927.13122475974,927.13122475974,927.13122475974,455.2214313570323,455.2214313570323,455.2214313570323
249585565010661,168997926010661,2010,42,63,1122,2,270,3.0,2010,1,16.7,16.7,261.0,2,3,3,7,25,N,1,3.954270833333333,71.91673489,37.46861887769,0.22725694444444444,9.50334,9.50334,9.50334,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,37.57878018125,37.57878018125,37.57878018125,683.4491833495326,683.4491833495326,683.4491833495326,356.0770245251065,356.0770245251065,356.0770245251065
249585571010661,168997926010661,2010,42,63,1122,4,270,1.0,2010,1,7.9,7.9,762.0,3,4,3,11,38,N,2,13.471791666666666,177.7953177,87.2975009907,0.3181597222222222,6.252197368421053,6.252197368421053,6.252197368421053,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,84.22830040625,84.22830040625,84.22830040625,1111.611417441525,1111.611417441525,1111.611417441525,545.8012059637888,545.8012059637888,545.8012059637888
249585570010661,168997926010661,2010,42,63,1122,4,150,2.0,2010,1,17.2,17.2,762.0,3,4,4,5,7,N,2,0.7826729166666667,10.329404085,5.071737405735,0.20453125,33.9405,33.9405,33.9405,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,26.564310128125,26.564310128125,26.564310128125,350.5851393469425,350.5851393469425,350.5851393469425,172.13730341934877,172.13730341934877,172.13730341934877
249585564010661,168997926010661,2010,42,63,1122,2,270,2.0,2010,1,9.9,9.9,261.0,2,5,3,9,30,N,1,7.363125,133.91392014,69.76915239294,0.27270833333333333,7.91945,7.91945,7.91945,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,58.31190028125,58.31190028125,58.31190028125,1060.524594852723,1060.524594852723,1060.524594852723,552.5333139182687,552.5333139182687,552.5333139182687
249585572010661,168997926010661,2010,42,63,1122,4,270,2.0,2010,1,10.2,10.2,998.0,3,6,3,9,17,N,2,4.1724375,60.9242634,29.9138133294,0.27270833333333333,13.9755,13.9755,13.9755,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,58.31190028125,58.31190028125,58.31190028125,851.4470431467,851.4470431467,851.4470431467,418.0604981850297,418.0604981850297,418.0604981850297
249585573010661,168997926010661,2010,42,63,1122,4,270,3.0,2010,1,10.8,10.8,762.0,3,4,3,11,37,N,2,13.117270833333333,173.11649355,85.00019833305,0.3181597222222222,6.421175675675675,6.421175675675675,6.421175675675675,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,84.22830040625,84.22830040625,84.22830040625,1111.611417441525,1111.611417441525,1111.611417441525,545.8012059637888,545.8012059637888,545.8012059637888
249585574010661,168997926010661,2010,42,63,1122,4,270,4.0,2010,1,15.2,15.2,762.0,2,3,3,11,37,N,2,13.117270833333333,300.06858882,147.33367711062,0.3181597222222222,6.421175675675675,6.421175675675675,6.421175675675675,,,,,,,2011-06-10 08:26:29,2025-05-19 09:01:00,1,,,,,,84.22830040625,84.22830040625,84.22830040625,1926.79312356531,1926.79312356531,1926.79312356531,946.0554236705672,946.0554236705672,946.0554236705672
249585680010661,168997522010661,2010,42,81,345,1,30,1.0,2010,1,9.9,7.92,998.0,3,4,3,6,10,N,1,1.2271875,17.918901,8.798180391,0.21140180878552972,23.75835,23.75835,24.55643410852713,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,29.155950140625,29.155950140625,30.13534898255814,425.72352157335,425.72352157335,440.0243117037209,209.03024909251485,209.03024909251485,216.05193704652697
249585681010661,168997522010661,2010,42,81,345,3,30,1.0,2010,1,1.2,1.132630027639,371.0,4,5,5,6,6,N,1,0.9981125,15.41484945,7.56869107995,0.2583799885156474,39.59725,39.59725,40.927390180878554,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,39.522510190625,39.522510190625,40.850139731912144,610.3856473840125,610.3856473840125,630.8895580196512,299.6993528655501,299.6993528655501,309.7667729876487
249585682010661,168997522010661,2010,42,81,345,4,270,1.0,2010,1,10.0,10.0,531.0,2,4,3,6,34,N,1,4.1724375,89.522216784,43.955408440944,0.21140180878552972,6.98775,6.98775,7.2224806201550384,,,,,,,2011-06-10 08:26:29,2025-05-19 09:00:59,1,,,,,,29.155950140625,29.155950140625,30.13534898255814,625.558870332396,625.558870332396,646.5724757957581,307.14940533320646,307.14940533320646,317.4670856157172
249585794010661,168997260010661,2010,42,81,766,3,30,1.0,2010,2,6.3,6.177658256853,130.0,3,8,3,9,34,N,1,8.344875,156.065051142,81.309891644982,1.0908333333333333,6.98775,6.98775,27.951,,,,,,,2011-06-10 08:26:30,2025-05-19 09:00:59,1,,,,,,58.31190028125,58.31190028125,233.247601125,1090.5435611175105,1090.5435611175105,4362.174244470042,568.1731953422229,568.1731953422229,2272.6927813688917
249585795010661,168997260010661,2010,42,81,766,3,30,2.0,2010,2,7.9,7.746587337958,130.0,3,5,3,5,22,N,1,2.0398583333333336,38.1492347236,19.8757512909956,0.7272222222222222,10.79925,10.79925,43.197,,,,,,,2011-06-10 08:26:30,2025-05-19 09:00:59,1,,,,,,22.02894010625,22.02894010625,88.115760425,411.9831230888373,411.9831230888373,1647.9324923553493,214.64320712928424,214.64320712928424,858.5728285171369
249585796010661,168997260010661,2010,42,81,766,3,30,3.0,2010,2,11.5,11.276677770446,130.0,3,11,11,11,8,N,1,5.279633333333333,98.7391957552,51.4431209884592,1.999861111111111,29.6979375,29.6979375,118.79175,,,,,,,2011-06-10 08:26:30,2025-05-19 09:00:59,1,,,,,,156.79422075625,156.79422075625,627.176883025,2932.350464338195,2932.350464338195,11729.40185735278,1527.7545919201996,1527.7545919201996,6111.018367680798
249585797010661,168997260010661,2010,42,81,766,3,30,4.0,2010,2,13.8,13.532013324535,130.0,2,5,3,6,23,N,1,2.82253125,62.556414921,32.591892173841,0.818125,10.329717391304348,10.329717391304348,41.31886956521739,,,,,,,2011-06-10 08:26:30,2025-05-19 09:00:59,1,,,,,,29.155950140625,29.155950140625,116.6238005625,646.1900871471045,646.1900871471045,2584.760348588418,336.66503540364147,336.66503540364147,1346.6601416145659
