year,latitude,longitude,estimated_woodchuck_population,VOLCF_AC_UNADJ,wood_chucked_per_woodchuck_lbs,total_wood_chucked_lbs
2036,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2037,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2038,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2039,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2040,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2041,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2042,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2043,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2044,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2045,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2046,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2047,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2048,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2049,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2050,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2051,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2052,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2053,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2054,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2055,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2056,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2057,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2058,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2059,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2060,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2061,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2062,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2063,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2064,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2065,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2066,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2067,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2068,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2069,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2070,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2071,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2072,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2073,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2074,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2075,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2076,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2077,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2078,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2079,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2080,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2081,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2082,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2083,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2084,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2085,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2086,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2087,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2088,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2089,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2090,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2091,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2092,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2093,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2094,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2095,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2096,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2097,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2098,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2099,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2100,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2101,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2102,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2103,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2104,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2105,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2106,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2107,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2108,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2109,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2110,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2111,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2112,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2113,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2114,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2115,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2116,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2117,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2118,41.5,-79.1,159.4185372771475,371.25069548125,4.444335913652902,708.5095305228406
2018,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2019,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2020,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2021,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2022,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2023,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2024,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2025,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2026,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2027,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2028,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2029,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2030,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2031,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2032,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2033,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2034,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2035,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2036,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2037,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2038,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2039,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2040,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2041,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2042,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2043,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2044,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2045,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2046,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2047,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2048,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2049,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2050,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2051,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2052,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2053,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2054,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2055,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2056,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2057,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2058,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2059,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2060,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2061,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2062,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2063,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2064,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2065,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2066,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2067,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2068,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2069,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2070,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2071,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2072,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2073,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2074,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2075,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2076,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2077,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2078,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2079,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2080,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2081,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2082,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2083,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2084,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2085,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2086,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2087,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2088,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2089,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2090,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2091,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2092,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2093,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2094,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2095,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2096,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2097,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2098,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2099,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2100,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2101,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2102,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2103,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2104,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2105,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2106,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2107,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2108,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2109,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2110,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2111,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2112,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2113,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2114,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2115,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2116,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2117,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2118,40.0,-76.4,2641.7753444084283,248.7962776,2.905911943542282,7676.766525471978
2018,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2019,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2020,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2021,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2022,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2023,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2024,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2025,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2026,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2027,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2028,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2029,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2030,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2031,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2032,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2033,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2034,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2035,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2036,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2037,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2038,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2039,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2040,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2041,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2042,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2043,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2044,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2045,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2046,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2047,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2048,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2049,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2050,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2051,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2052,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2053,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2054,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2055,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2056,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2057,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2058,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2059,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2060,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2061,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2062,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2063,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2064,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2065,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2066,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2067,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2068,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2069,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2070,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2071,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2072,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2073,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2074,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2075,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2076,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2077,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2078,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2079,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2080,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2081,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2082,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2083,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2084,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2085,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2086,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2087,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2088,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2089,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2090,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2091,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2092,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2093,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2094,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2095,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2096,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2097,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2098,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2099,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2100,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2101,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2102,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2103,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2104,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2105,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2106,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2107,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2108,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2109,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2110,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2111,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2112,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2113,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2114,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2115,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2116,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2117,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2118,41.2,-78.7,50.0,1154.5702257375,14.285365436741472,714.2682718370736
2018,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2019,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2020,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2021,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2022,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2023,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2024,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2025,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2026,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2027,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2028,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2029,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2030,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2031,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2032,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2033,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2034,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2035,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2036,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2037,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2038,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2039,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2040,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2041,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2042,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2043,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2044,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2045,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2046,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2047,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2048,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2049,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2050,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2051,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2052,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2053,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2054,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2055,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2056,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2057,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2058,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2059,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2060,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2061,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2062,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
2063,40.6,-75.5,4461.967529376014,518.97348530625,6.300212449024444,28111.343375717606
